CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
1, comb, central, 1, -2.4, 2.4, 30, 670, 0, 1, "0.901114+(1.32145e-05*x)" 
1, comb, central, 0, -2.4, 2.4, 30, 670, 0, 1, "0.901114+(1.32145e-05*x)" 
1, comb, down, 1, -2.4, 2.4, 30, 50, 0, 1, "0.901114+((1.32145e-05*x)-0.023258373141288757)" 
1, comb, down, 1, -2.4, 2.4, 50, 70, 0, 1, "0.901114+((1.32145e-05*x)-0.023003481328487396)" 
1, comb, down, 1, -2.4, 2.4, 70, 100, 0, 1, "0.901114+((1.32145e-05*x)-0.022424774244427681)" 
1, comb, down, 1, -2.4, 2.4, 100, 140, 0, 1, "0.901114+((1.32145e-05*x)-0.032237973064184189)" 
1, comb, down, 1, -2.4, 2.4, 140, 200, 0, 1, "0.901114+((1.32145e-05*x)-0.033661492168903351)" 
1, comb, down, 1, -2.4, 2.4, 200, 300, 0, 1, "0.901114+((1.32145e-05*x)-0.064984261989593506)" 
1, comb, down, 1, -2.4, 2.4, 300, 670, 0, 1, "0.901114+((1.32145e-05*x)-0.072893746197223663)" 
1, comb, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.901114+((1.32145e-05*x)-0.011629186570644379)" 
1, comb, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.901114+((1.32145e-05*x)-0.011501740664243698)" 
1, comb, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.901114+((1.32145e-05*x)-0.01121238712221384)" 
1, comb, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.901114+((1.32145e-05*x)-0.016118986532092094)" 
1, comb, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.901114+((1.32145e-05*x)-0.016830746084451675)" 
1, comb, down, 0, -2.4, 2.4, 200, 300, 0, 1, "0.901114+((1.32145e-05*x)-0.032492130994796753)" 
1, comb, down, 0, -2.4, 2.4, 300, 670, 0, 1, "0.901114+((1.32145e-05*x)-0.036446873098611832)" 
1, comb, down_correlated, 1, -2.4, 2.4, 30, 50, 0, 1, "0.901114+((1.32145e-05*x)-0.019872868889514284)" 
1, comb, down_correlated, 1, -2.4, 2.4, 50, 70, 0, 1, "0.901114+((1.32145e-05*x)-0.020864318898526697)" 
1, comb, down_correlated, 1, -2.4, 2.4, 70, 100, 0, 1, "0.901114+((1.32145e-05*x)-0.01965359826931137)" 
1, comb, down_correlated, 1, -2.4, 2.4, 100, 140, 0, 1, "0.901114+((1.32145e-05*x)-0.029161038944164337)" 
1, comb, down_correlated, 1, -2.4, 2.4, 140, 200, 0, 1, "0.901114+((1.32145e-05*x)-0.029753893256760058)" 
1, comb, down_correlated, 1, -2.4, 2.4, 200, 300, 0, 1, "0.901114+((1.32145e-05*x)-0.062059165770150387)" 
1, comb, down_correlated, 1, -2.4, 2.4, 300, 670, 0, 1, "0.901114+((1.32145e-05*x)-0.066894065098244734)" 
1, comb, down_correlated, 0, -2.4, 2.4, 30, 50, 0, 1, "0.901114+((1.32145e-05*x)-0.0099364344447571418)" 
1, comb, down_correlated, 0, -2.4, 2.4, 50, 70, 0, 1, "0.901114+((1.32145e-05*x)-0.010432159449263349)" 
1, comb, down_correlated, 0, -2.4, 2.4, 70, 100, 0, 1, "0.901114+((1.32145e-05*x)-0.0098267991346556848)" 
1, comb, down_correlated, 0, -2.4, 2.4, 100, 140, 0, 1, "0.901114+((1.32145e-05*x)-0.014580519472082169)" 
1, comb, down_correlated, 0, -2.4, 2.4, 140, 200, 0, 1, "0.901114+((1.32145e-05*x)-0.014876946628380029)" 
1, comb, down_correlated, 0, -2.4, 2.4, 200, 300, 0, 1, "0.901114+((1.32145e-05*x)-0.031029582885075194)" 
1, comb, down_correlated, 0, -2.4, 2.4, 300, 670, 0, 1, "0.901114+((1.32145e-05*x)-0.033447032549122367)" 
1, comb, down_uncorrelated, 1, -2.4, 2.4, 30, 50, 0, 1, "0.901114+((1.32145e-05*x)-0.012083915064233017)" 
1, comb, down_uncorrelated, 1, -2.4, 2.4, 50, 70, 0, 1, "0.901114+((1.32145e-05*x)-0.0096871229026295521)" 
1, comb, down_uncorrelated, 1, -2.4, 2.4, 70, 100, 0, 1, "0.901114+((1.32145e-05*x)-0.0107984524345884)" 
1, comb, down_uncorrelated, 1, -2.4, 2.4, 100, 140, 0, 1, "0.901114+((1.32145e-05*x)-0.01374484321423843)" 
1, comb, down_uncorrelated, 1, -2.4, 2.4, 140, 200, 0, 1, "0.901114+((1.32145e-05*x)-0.015741724527588135)" 
1, comb, down_uncorrelated, 1, -2.4, 2.4, 200, 300, 0, 1, "0.901114+((1.32145e-05*x)-0.019277298831660041)" 
1, comb, down_uncorrelated, 1, -2.4, 2.4, 300, 670, 0, 1, "0.901114+((1.32145e-05*x)-0.028960011900844507)" 
1, comb, down_uncorrelated, 0, -2.4, 2.4, 30, 50, 0, 1, "0.901114+((1.32145e-05*x)-0.0060419575321165086)" 
1, comb, down_uncorrelated, 0, -2.4, 2.4, 50, 70, 0, 1, "0.901114+((1.32145e-05*x)-0.004843561451314776)" 
1, comb, down_uncorrelated, 0, -2.4, 2.4, 70, 100, 0, 1, "0.901114+((1.32145e-05*x)-0.0053992262172942)" 
1, comb, down_uncorrelated, 0, -2.4, 2.4, 100, 140, 0, 1, "0.901114+((1.32145e-05*x)-0.0068724216071192152)" 
1, comb, down_uncorrelated, 0, -2.4, 2.4, 140, 200, 0, 1, "0.901114+((1.32145e-05*x)-0.0078708622637940675)" 
1, comb, down_uncorrelated, 0, -2.4, 2.4, 200, 300, 0, 1, "0.901114+((1.32145e-05*x)-0.0096386494158300206)" 
1, comb, down_uncorrelated, 0, -2.4, 2.4, 300, 670, 0, 1, "0.901114+((1.32145e-05*x)-0.014480005950422254)" 
1, comb, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.901114+(1.32145e-05*x))+0.023258373141288757" 
1, comb, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.901114+(1.32145e-05*x))+0.023003481328487396" 
1, comb, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.901114+(1.32145e-05*x))+0.022424774244427681" 
1, comb, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.901114+(1.32145e-05*x))+0.032237973064184189" 
1, comb, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.901114+(1.32145e-05*x))+0.033661492168903351" 
1, comb, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.901114+(1.32145e-05*x))+0.064984261989593506" 
1, comb, up, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.901114+(1.32145e-05*x))+0.072893746197223663" 
1, comb, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.901114+(1.32145e-05*x))+0.011629186570644379" 
1, comb, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.901114+(1.32145e-05*x))+0.011501740664243698" 
1, comb, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.901114+(1.32145e-05*x))+0.01121238712221384" 
1, comb, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.901114+(1.32145e-05*x))+0.016118986532092094" 
1, comb, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.901114+(1.32145e-05*x))+0.016830746084451675" 
1, comb, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.901114+(1.32145e-05*x))+0.032492130994796753" 
1, comb, up, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.901114+(1.32145e-05*x))+0.036446873098611832" 
1, comb, up_correlated, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.901114+(1.32145e-05*x))+0.019872868889514284" 
1, comb, up_correlated, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.901114+(1.32145e-05*x))+0.020864318898526697" 
1, comb, up_correlated, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.901114+(1.32145e-05*x))+0.01965359826931137" 
1, comb, up_correlated, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.901114+(1.32145e-05*x))+0.029161038944164337" 
1, comb, up_correlated, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.901114+(1.32145e-05*x))+0.029753893256760058" 
1, comb, up_correlated, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.901114+(1.32145e-05*x))+0.062059165770150387" 
1, comb, up_correlated, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.901114+(1.32145e-05*x))+0.066894065098244734" 
1, comb, up_correlated, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.901114+(1.32145e-05*x))+0.0099364344447571418" 
1, comb, up_correlated, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.901114+(1.32145e-05*x))+0.010432159449263349" 
1, comb, up_correlated, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.901114+(1.32145e-05*x))+0.0098267991346556848" 
1, comb, up_correlated, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.901114+(1.32145e-05*x))+0.014580519472082169" 
1, comb, up_correlated, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.901114+(1.32145e-05*x))+0.014876946628380029" 
1, comb, up_correlated, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.901114+(1.32145e-05*x))+0.031029582885075194" 
1, comb, up_correlated, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.901114+(1.32145e-05*x))+0.033447032549122367" 
1, comb, up_uncorrelated, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.901114+(1.32145e-05*x))+0.012083915064233017" 
1, comb, up_uncorrelated, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.901114+(1.32145e-05*x))+0.0096871229026295521" 
1, comb, up_uncorrelated, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.901114+(1.32145e-05*x))+0.0107984524345884" 
1, comb, up_uncorrelated, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.901114+(1.32145e-05*x))+0.01374484321423843" 
1, comb, up_uncorrelated, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.901114+(1.32145e-05*x))+0.015741724527588135" 
1, comb, up_uncorrelated, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.901114+(1.32145e-05*x))+0.019277298831660041" 
1, comb, up_uncorrelated, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.901114+(1.32145e-05*x))+0.028960011900844507" 
1, comb, up_uncorrelated, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.901114+(1.32145e-05*x))+0.0060419575321165086" 
1, comb, up_uncorrelated, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.901114+(1.32145e-05*x))+0.004843561451314776" 
1, comb, up_uncorrelated, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.901114+(1.32145e-05*x))+0.0053992262172942" 
1, comb, up_uncorrelated, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.901114+(1.32145e-05*x))+0.0068724216071192152" 
1, comb, up_uncorrelated, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.901114+(1.32145e-05*x))+0.0078708622637940675" 
1, comb, up_uncorrelated, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.901114+(1.32145e-05*x))+0.0096386494158300206" 
1, comb, up_uncorrelated, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.901114+(1.32145e-05*x))+0.014480005950422254" 
2, comb, central, 1, -2.4, 2.4, 30, 670, 0, 1, "0.857294+(3.75846e-05*x)" 
2, comb, central, 0, -2.4, 2.4, 30, 670, 0, 1, "0.857294+(3.75846e-05*x)" 
2, comb, down, 1, -2.4, 2.4, 30, 50, 0, 1, "0.857294+((3.75846e-05*x)-0.028772119432687759)" 
2, comb, down, 1, -2.4, 2.4, 50, 70, 0, 1, "0.857294+((3.75846e-05*x)-0.027094315737485886)" 
2, comb, down, 1, -2.4, 2.4, 70, 100, 0, 1, "0.857294+((3.75846e-05*x)-0.029823761433362961)" 
2, comb, down, 1, -2.4, 2.4, 100, 140, 0, 1, "0.857294+((3.75846e-05*x)-0.038315325975418091)" 
2, comb, down, 1, -2.4, 2.4, 140, 200, 0, 1, "0.857294+((3.75846e-05*x)-0.043433453887701035)" 
2, comb, down, 1, -2.4, 2.4, 200, 300, 0, 1, "0.857294+((3.75846e-05*x)-0.093691818416118622)" 
2, comb, down, 1, -2.4, 2.4, 300, 670, 0, 1, "0.857294+((3.75846e-05*x)-0.084598012268543243)" 
2, comb, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.857294+((3.75846e-05*x)-0.01438605971634388)" 
2, comb, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.857294+((3.75846e-05*x)-0.013547157868742943)" 
2, comb, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.857294+((3.75846e-05*x)-0.01491188071668148)" 
2, comb, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.857294+((3.75846e-05*x)-0.019157662987709045)" 
2, comb, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.857294+((3.75846e-05*x)-0.021716726943850517)" 
2, comb, down, 0, -2.4, 2.4, 200, 300, 0, 1, "0.857294+((3.75846e-05*x)-0.046845909208059311)" 
2, comb, down, 0, -2.4, 2.4, 300, 670, 0, 1, "0.857294+((3.75846e-05*x)-0.042299006134271622)" 
2, comb, down_correlated, 1, -2.4, 2.4, 30, 50, 0, 1, "0.857294+((3.75846e-05*x)-0.024577105438725495)" 
2, comb, down_correlated, 1, -2.4, 2.4, 50, 70, 0, 1, "0.857294+((3.75846e-05*x)-0.0230921145155926)" 
2, comb, down_correlated, 1, -2.4, 2.4, 70, 100, 0, 1, "0.857294+((3.75846e-05*x)-0.025814538459666921)" 
2, comb, down_correlated, 1, -2.4, 2.4, 100, 140, 0, 1, "0.857294+((3.75846e-05*x)-0.033859625788532258)" 
2, comb, down_correlated, 1, -2.4, 2.4, 140, 200, 0, 1, "0.857294+((3.75846e-05*x)-0.035543968182273837)" 
2, comb, down_correlated, 1, -2.4, 2.4, 200, 300, 0, 1, "0.857294+((3.75846e-05*x)-0.089889737977905851)" 
2, comb, down_correlated, 1, -2.4, 2.4, 300, 670, 0, 1, "0.857294+((3.75846e-05*x)-0.074224655734480852)" 
2, comb, down_correlated, 0, -2.4, 2.4, 30, 50, 0, 1, "0.857294+((3.75846e-05*x)-0.012288552719362748)" 
2, comb, down_correlated, 0, -2.4, 2.4, 50, 70, 0, 1, "0.857294+((3.75846e-05*x)-0.0115460572577963)" 
2, comb, down_correlated, 0, -2.4, 2.4, 70, 100, 0, 1, "0.857294+((3.75846e-05*x)-0.01290726922983346)" 
2, comb, down_correlated, 0, -2.4, 2.4, 100, 140, 0, 1, "0.857294+((3.75846e-05*x)-0.016929812894266129)" 
2, comb, down_correlated, 0, -2.4, 2.4, 140, 200, 0, 1, "0.857294+((3.75846e-05*x)-0.017771984091136919)" 
2, comb, down_correlated, 0, -2.4, 2.4, 200, 300, 0, 1, "0.857294+((3.75846e-05*x)-0.044944868988952925)" 
2, comb, down_correlated, 0, -2.4, 2.4, 300, 670, 0, 1, "0.857294+((3.75846e-05*x)-0.037112327867240426)" 
2, comb, down_uncorrelated, 1, -2.4, 2.4, 30, 50, 0, 1, "0.857294+((3.75846e-05*x)-0.014959971420514757)" 
2, comb, down_uncorrelated, 1, -2.4, 2.4, 50, 70, 0, 1, "0.857294+((3.75846e-05*x)-0.01417237427114218)" 
2, comb, down_uncorrelated, 1, -2.4, 2.4, 70, 100, 0, 1, "0.857294+((3.75846e-05*x)-0.01493540592513392)" 
2, comb, down_uncorrelated, 1, -2.4, 2.4, 100, 140, 0, 1, "0.857294+((3.75846e-05*x)-0.017932929098814547)" 
2, comb, down_uncorrelated, 1, -2.4, 2.4, 140, 200, 0, 1, "0.857294+((3.75846e-05*x)-0.024961795658016216)" 
2, comb, down_uncorrelated, 1, -2.4, 2.4, 200, 300, 0, 1, "0.857294+((3.75846e-05*x)-0.026419535279455158)" 
2, comb, down_uncorrelated, 1, -2.4, 2.4, 300, 670, 0, 1, "0.857294+((3.75846e-05*x)-0.040589705109625909)" 
2, comb, down_uncorrelated, 0, -2.4, 2.4, 30, 50, 0, 1, "0.857294+((3.75846e-05*x)-0.0074799857102573787)" 
2, comb, down_uncorrelated, 0, -2.4, 2.4, 50, 70, 0, 1, "0.857294+((3.75846e-05*x)-0.0070861871355710898)" 
2, comb, down_uncorrelated, 0, -2.4, 2.4, 70, 100, 0, 1, "0.857294+((3.75846e-05*x)-0.0074677029625669598)" 
2, comb, down_uncorrelated, 0, -2.4, 2.4, 100, 140, 0, 1, "0.857294+((3.75846e-05*x)-0.0089664645494072735)" 
2, comb, down_uncorrelated, 0, -2.4, 2.4, 140, 200, 0, 1, "0.857294+((3.75846e-05*x)-0.012480897829008108)" 
2, comb, down_uncorrelated, 0, -2.4, 2.4, 200, 300, 0, 1, "0.857294+((3.75846e-05*x)-0.013209767639727579)" 
2, comb, down_uncorrelated, 0, -2.4, 2.4, 300, 670, 0, 1, "0.857294+((3.75846e-05*x)-0.020294852554812955)" 
2, comb, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.857294+(3.75846e-05*x))+0.028772119432687759" 
2, comb, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.857294+(3.75846e-05*x))+0.027094315737485886" 
2, comb, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.857294+(3.75846e-05*x))+0.029823761433362961" 
2, comb, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.857294+(3.75846e-05*x))+0.038315325975418091" 
2, comb, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.857294+(3.75846e-05*x))+0.043433453887701035" 
2, comb, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.857294+(3.75846e-05*x))+0.093691818416118622" 
2, comb, up, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.857294+(3.75846e-05*x))+0.084598012268543243" 
2, comb, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.857294+(3.75846e-05*x))+0.01438605971634388" 
2, comb, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.857294+(3.75846e-05*x))+0.013547157868742943" 
2, comb, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.857294+(3.75846e-05*x))+0.01491188071668148" 
2, comb, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.857294+(3.75846e-05*x))+0.019157662987709045" 
2, comb, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.857294+(3.75846e-05*x))+0.021716726943850517" 
2, comb, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.857294+(3.75846e-05*x))+0.046845909208059311" 
2, comb, up, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.857294+(3.75846e-05*x))+0.042299006134271622" 
2, comb, up_correlated, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.857294+(3.75846e-05*x))+0.024577105438725495" 
2, comb, up_correlated, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.857294+(3.75846e-05*x))+0.0230921145155926" 
2, comb, up_correlated, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.857294+(3.75846e-05*x))+0.025814538459666921" 
2, comb, up_correlated, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.857294+(3.75846e-05*x))+0.033859625788532258" 
2, comb, up_correlated, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.857294+(3.75846e-05*x))+0.035543968182273837" 
2, comb, up_correlated, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.857294+(3.75846e-05*x))+0.089889737977905851" 
2, comb, up_correlated, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.857294+(3.75846e-05*x))+0.074224655734480852" 
2, comb, up_correlated, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.857294+(3.75846e-05*x))+0.012288552719362748" 
2, comb, up_correlated, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.857294+(3.75846e-05*x))+0.0115460572577963" 
2, comb, up_correlated, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.857294+(3.75846e-05*x))+0.01290726922983346" 
2, comb, up_correlated, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.857294+(3.75846e-05*x))+0.016929812894266129" 
2, comb, up_correlated, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.857294+(3.75846e-05*x))+0.017771984091136919" 
2, comb, up_correlated, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.857294+(3.75846e-05*x))+0.044944868988952925" 
2, comb, up_correlated, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.857294+(3.75846e-05*x))+0.037112327867240426" 
2, comb, up_uncorrelated, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.857294+(3.75846e-05*x))+0.014959971420514757" 
2, comb, up_uncorrelated, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.857294+(3.75846e-05*x))+0.01417237427114218" 
2, comb, up_uncorrelated, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.857294+(3.75846e-05*x))+0.01493540592513392" 
2, comb, up_uncorrelated, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.857294+(3.75846e-05*x))+0.017932929098814547" 
2, comb, up_uncorrelated, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.857294+(3.75846e-05*x))+0.024961795658016216" 
2, comb, up_uncorrelated, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.857294+(3.75846e-05*x))+0.026419535279455158" 
2, comb, up_uncorrelated, 1, -2.4, 2.4, 300, 670, 0, 1, "(0.857294+(3.75846e-05*x))+0.040589705109625909" 
2, comb, up_uncorrelated, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.857294+(3.75846e-05*x))+0.0074799857102573787" 
2, comb, up_uncorrelated, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.857294+(3.75846e-05*x))+0.0070861871355710898" 
2, comb, up_uncorrelated, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.857294+(3.75846e-05*x))+0.0074677029625669598" 
2, comb, up_uncorrelated, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.857294+(3.75846e-05*x))+0.0089664645494072735" 
2, comb, up_uncorrelated, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.857294+(3.75846e-05*x))+0.012480897829008108" 
2, comb, up_uncorrelated, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.857294+(3.75846e-05*x))+0.013209767639727579" 
2, comb, up_uncorrelated, 0, -2.4, 2.4, 300, 670, 0, 1, "(0.857294+(3.75846e-05*x))+0.020294852554812955" 
0, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.05636+0.000920353*x+-7.85916e-07*x*x+1.92221e-11*x*x*x" 
0, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.05636+0.000920353*x+-7.85916e-07*x*x+1.92221e-11*x*x*x)*(1-(0.0539991+-6.29073e-06*x+-3.39895e-09*x*x))" 
0, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.05636+0.000920353*x+-7.85916e-07*x*x+1.92221e-11*x*x*x)*(1+(0.0539991+-6.29073e-06*x+-3.39895e-09*x*x))" 
0, incl, down_correlated, 2, 0, 2.4, 30, 80, 0, 1, "1.06805460" 
0, incl, down_correlated, 2, 0, 2.4, 80, 140, 0, 1, "1.10163099" 
0, incl, down_correlated, 2, 0, 2.4, 140, 240, 0, 1, "1.15304292" 
0, incl, down_correlated, 2, 0, 2.4, 240, 440, 0, 1, "1.23072787" 
0, incl, down_correlated, 2, 0, 2.4, 440, 600, 0, 1, "1.28923629" 
0, incl, down_correlated, 2, 0, 2.4, 600, 1000, 0, 1, "1.25843387" 
0, incl, down_uncorrelated, 2, 0, 2.4, 30, 80, 0, 1, "1.06131140" 
0, incl, down_uncorrelated, 2, 0, 2.4, 80, 140, 0, 1, "1.10305389" 
0, incl, down_uncorrelated, 2, 0, 2.4, 140, 240, 0, 1, "1.15538775" 
0, incl, down_uncorrelated, 2, 0, 2.4, 240, 440, 0, 1, "1.22677451" 
0, incl, down_uncorrelated, 2, 0, 2.4, 440, 600, 0, 1, "1.27183612" 
0, incl, down_uncorrelated, 2, 0, 2.4, 600, 1000, 0, 1, "1.23927179" 
0, incl, up_correlated, 2, 0, 2.4, 30, 80, 0, 1, "1.14082783" 
0, incl, up_correlated, 2, 0, 2.4, 80, 140, 0, 1, "1.19412910" 
0, incl, up_correlated, 2, 0, 2.4, 140, 240, 0, 1, "1.25163840" 
0, incl, up_correlated, 2, 0, 2.4, 240, 440, 0, 1, "1.32252903" 
0, incl, up_correlated, 2, 0, 2.4, 440, 600, 0, 1, "1.35780628" 
0, incl, up_correlated, 2, 0, 2.4, 600, 1000, 0, 1, "1.32083333" 
0, incl, up_uncorrelated, 2, 0, 2.4, 30, 80, 0, 1, "1.14757102" 
0, incl, up_uncorrelated, 2, 0, 2.4, 80, 140, 0, 1, "1.19270619" 
0, incl, up_uncorrelated, 2, 0, 2.4, 140, 240, 0, 1, "1.24929356" 
0, incl, up_uncorrelated, 2, 0, 2.4, 240, 440, 0, 1, "1.32648238" 
0, incl, up_uncorrelated, 2, 0, 2.4, 440, 600, 0, 1, "1.37520644" 
0, incl, up_uncorrelated, 2, 0, 2.4, 600, 1000, 0, 1, "1.33999540" 
1, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "0.980777+-0.00109334*x+4.2909e-06*x*x+-2.78512e-09*x*x*x" 
1, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(0.980777+-0.00109334*x+4.2909e-06*x*x+-2.78512e-09*x*x*x)*(1-(0.0672836+0.000102309*x+-1.01558e-07*x*x))" 
1, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(0.980777+-0.00109334*x+4.2909e-06*x*x+-2.78512e-09*x*x*x)*(1+(0.0672836+0.000102309*x+-1.01558e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.4, 30, 80, 0, 1, "0.89309563" 
1, incl, down_correlated, 2, 0, 2.4, 80, 140, 0, 1, "0.85720332" 
1, incl, down_correlated, 2, 0, 2.4, 140, 240, 0, 1, "0.84380431" 
1, incl, down_correlated, 2, 0, 2.4, 240, 440, 0, 1, "0.92142488" 
1, incl, down_correlated, 2, 0, 2.4, 440, 600, 0, 1, "1.09290000" 
1, incl, down_correlated, 2, 0, 2.4, 600, 1000, 0, 1, "1.31028853" 
1, incl, down_uncorrelated, 2, 0, 2.4, 30, 80, 0, 1, "0.88651008" 
1, incl, down_uncorrelated, 2, 0, 2.4, 80, 140, 0, 1, "0.86351668" 
1, incl, down_uncorrelated, 2, 0, 2.4, 140, 240, 0, 1, "0.86480714" 
1, incl, down_uncorrelated, 2, 0, 2.4, 240, 440, 0, 1, "0.94961138" 
1, incl, down_uncorrelated, 2, 0, 2.4, 440, 600, 0, 1, "1.12078759" 
1, incl, down_uncorrelated, 2, 0, 2.4, 600, 1000, 0, 1, "1.32354932" 
1, incl, up_correlated, 2, 0, 2.4, 30, 80, 0, 1, "0.97482134" 
1, incl, up_correlated, 2, 0, 2.4, 80, 140, 0, 1, "0.96226549" 
1, incl, up_correlated, 2, 0, 2.4, 140, 240, 0, 1, "0.97838356" 
1, incl, up_correlated, 2, 0, 2.4, 240, 440, 0, 1, "1.07944937" 
1, incl, up_correlated, 2, 0, 2.4, 440, 600, 0, 1, "1.26865030" 
1, incl, up_correlated, 2, 0, 2.4, 600, 1000, 0, 1, "1.47848994" 
1, incl, up_uncorrelated, 2, 0, 2.4, 30, 80, 0, 1, "0.98140689" 
1, incl, up_uncorrelated, 2, 0, 2.4, 80, 140, 0, 1, "0.95595214" 
1, incl, up_uncorrelated, 2, 0, 2.4, 140, 240, 0, 1, "0.95738074" 
1, incl, up_uncorrelated, 2, 0, 2.4, 240, 440, 0, 1, "1.05126288" 
